시가,고가,저가,종가,거래량,금액(백만)
45600.0,46460.0,45540.0,46080.0,13613650.0,627680.0
45160.0,45680.0,44800.0,45680.0,13044800.0,590660.0
44860.0,45300.0,44800.0,44880.0,8675400.0,389753.0
45400.0,45580.0,44900.0,44920.0,12607050.0,570040.0
45040.0,45380.0,44760.0,45100.0,17643550.0,794087.0
45640.0,45780.0,44720.0,44720.0,15762350.0,709708.0
45740.0,46000.0,45540.0,45940.0,11160350.0,511569.0
46120.0,46640.0,46100.0,46340.0,7424450.0,344268.0
46660.0,46800.0,46100.0,46380.0,8803750.0,408903.0
45620.0,46280.0,45620.0,46100.0,8001400.0,368533.0
45760.0,46160.0,45660.0,45820.0,9422900.0,432810.0
45420.0,46180.0,45220.0,45500.0,21277850.0,971814.0
46160.0,47220.0,45600.0,45600.0,23410950.0,1082406.0
45520.0,47020.0,45340.0,47020.0,19582550.0,901873.0
45700.0,45700.0,44860.0,45520.0,13690100.0,622302.0
45500.0,45500.0,44760.0,44900.0,14068300.0,634571.0
45780.0,45800.0,44520.0,44620.0,22685700.0,1024061.0
42700.0,44520.0,41960.0,43840.0,23032250.0,1003800.0
42700.0,42800.0,42520.0,42800.0,14794800.0,632094.0
41460.0,42740.0,41320.0,42700.0,19299600.0,816104.0
41260.0,41260.0,40920.0,41240.0,8990150.0,369972.0
40480.0,41400.0,40480.0,40760.0,15130500.0,619835.0
40580.0,40800.0,40080.0,40280.0,21148850.0,852640.0
41300.0,41420.0,40900.0,40900.0,11762900.0,482681.0
41680.0,41820.0,41280.0,41500.0,6860650.0,284670.0
42000.0,42080.0,41520.0,41560.0,5224750.0,217685.0
42160.0,42260.0,41760.0,42020.0,5462850.0,229537.0
41660.0,42460.0,41660.0,42420.0,9040800.0,380817.0
41860.0,41940.0,41700.0,41900.0,8274900.0,346171.0
41940.0,41940.0,41580.0,41600.0,7172900.0,298878.0
41940.0,41940.0,41500.0,41940.0,7141350.0,298512.0
41800.0,41820.0,41160.0,41600.0,10021000.0,416014.0
42000.0,42080.0,41600.0,41840.0,9683400.0,404929.0
41900.0,42240.0,41700.0,42140.0,10699700.0,449681.0
41600.0,42180.0,41520.0,42080.0,12255500.0,514531.0
41400.0,41720.0,41300.0,41440.0,9579400.0,397203.0
41820.0,42020.0,41200.0,41200.0,10500300.0,435298.0
41880.0,42440.0,41880.0,41980.0,8204000.0,344971.0
41740.0,41960.0,41580.0,41780.0,10093250.0,422197.0
41560.0,41840.0,41380.0,41480.0,8216250.0,341297.0
41200.0,41880.0,41180.0,41200.0,12177650.0,504592.0
41600.0,41980.0,41080.0,41500.0,12808150.0,530939.0
42200.0,42360.0,41700.0,41800.0,15397100.0,646290.0
41600.0,42460.0,41580.0,42460.0,16427250.0,692410.0
41780.0,42680.0,41760.0,42560.0,14220150.0,602991.0
42000.0,42120.0,41740.0,41900.0,10250050.0,430187.0
41800.0,42500.0,41720.0,42400.0,12602300.0,532446.0
41800.0,42180.0,41540.0,41840.0,9933150.0,416144.0
40800.0,41440.0,40800.0,41400.0,9587850.0,396105.0
40620.0,41540.0,40500.0,41360.0,11325050.0,465321.0
40040.0,40980.0,40040.0,40600.0,7424100.0,301929.0
39960.0,40420.0,39860.0,40180.0,10227800.0,410727.0
40200.0,40300.0,40020.0,40200.0,14372250.0,577610.0
40200.0,40620.0,40140.0,40200.0,12140950.0,488713.0
39800.0,40320.0,39800.0,40200.0,10553250.0,423429.0
39220.0,40220.0,39220.0,40080.0,12234850.0,489213.0
39340.0,39720.0,39160.0,39620.0,12708700.0,500690.0
38420.0,39860.0,38420.0,39720.0,21249800.0,836461.0
38060.0,38760.0,37960.0,38440.0,15088700.0,580207.0
38020.0,38140.0,37700.0,38060.0,9033700.0,343097.0
38960.0,39100.0,38060.0,38220.0,9296850.0,357261.0
39020.0,39440.0,39020.0,39180.0,10217300.0,400994.0
39000.0,39340.0,38980.0,39300.0,8539450.0,334547.0
38540.0,39560.0,38420.0,38940.0,10562600.0,413337.0
38220.0,38780.0,38160.0,38660.0,7485800.0,288243.0
37560.0,38040.0,37280.0,37860.0,15377450.0,578594.0
37800.0,38360.0,37780.0,38020.0,10226350.0,388964.0
37080.0,37960.0,37080.0,37720.0,14191550.0,531678.0
37960.0,38260.0,37320.0,37580.0,13124150.0,493995.0
37740.0,38060.0,37720.0,37960.0,11102050.0,421255.0
38400.0,38760.0,38300.0,38360.0,11020750.0,423823.0
38780.0,38840.0,38220.0,38400.0,13694150.0,527055.0
38740.0,38780.0,38200.0,38400.0,17092950.0,656565.0
39560.0,39580.0,38760.0,38820.0,14041800.0,548422.0
39580.0,39660.0,39140.0,39560.0,8860700.0,348886.0
39400.0,39500.0,39180.0,39460.0,10386350.0,408578.0
39600.0,39660.0,39200.0,39360.0,15029300.0,593353.0
39540.0,39660.0,39040.0,39120.0,14150400.0,556882.0
39900.0,39900.0,39460.0,39460.0,17992200.0,713065.0
39420.0,40000.0,39420.0,39900.0,15214500.0,605793.0
38340.0,39400.0,38320.0,39400.0,13433850.0,523804.0
38120.0,38580.0,37880.0,38160.0,11048750.0,421544.0
37200.0,38060.0,37000.0,38060.0,8810400.0,331204.0
37120.0,37420.0,36880.0,37200.0,9185000.0,341612.0
37720.0,37920.0,37020.0,37480.0,9418900.0,352855.0
37040.0,37500.0,36620.0,36940.0,8875400.0,328696.0
36580.0,37460.0,36580.0,36960.0,8150700.0,302637.0
36860.0,37820.0,36320.0,36660.0,16611500.0,613092.0
38100.0,38320.0,37460.0,37460.0,15954450.0,601739.0
38000.0,38800.0,37980.0,38800.0,11669150.0,448332.0
37520.0,38560.0,37420.0,38280.0,12018150.0,457577.0
37280.0,37400.0,37080.0,37240.0,9099800.0,338661.0
36600.0,37500.0,36560.0,37220.0,13194900.0,490867.0
36180.0,36440.0,36040.0,36200.0,8880950.0,321737.0
36060.0,36060.0,35540.0,35560.0,10967450.0,392321.0
36500.0,36520.0,36100.0,36160.0,7971750.0,289085.0
36280.0,36620.0,36020.0,36480.0,7357650.0,267688.0
35980.0,36240.0,35880.0,36100.0,4650600.0,167932.0
35420.0,36040.0,35400.0,36040.0,7516450.0,269851.0
35840.0,35980.0,35600.0,35760.0,6662900.0,238389.0
35980.0,36200.0,35860.0,35980.0,4653450.0,167499.0
35600.0,36000.0,35560.0,35960.0,4823600.0,173030.0
36020.0,36080.0,35600.0,35640.0,8334850.0,298604.0
36260.0,36300.0,35980.0,36180.0,6354600.0,229710.0
36360.0,36600.0,36020.0,36100.0,6552100.0,237420.0
35920.0,36400.0,35840.0,36240.0,7615200.0,275938.0
35620.0,36380.0,35620.0,35900.0,5435800.0,195757.0
35300.0,36020.0,35200.0,35860.0,11747700.0,419623.0
34820.0,35500.0,34820.0,35180.0,5773550.0,203584.0
35560.0,35680.0,35280.0,35540.0,7455100.0,264437.0
34620.0,35440.0,34620.0,35320.0,11684450.0,409729.0
34660.0,35360.0,34660.0,35040.0,11414450.0,399291.0
35900.0,35900.0,35400.0,35600.0,10652450.0,379081.0
35980.0,36020.0,35520.0,35800.0,16462550.0,589641.0
35040.0,35480.0,35040.0,35440.0,9603650.0,339770.0
34440.0,35200.0,34400.0,34960.0,14001800.0,489622.0
34340.0,34680.0,34220.0,34360.0,8484600.0,291435.0
34480.0,34760.0,34140.0,34540.0,15352950.0,528538.0
34800.0,35060.0,34660.0,34980.0,15535350.0,542448.0
33540.0,34940.0,33540.0,34920.0,28535200.0,988824.0
33800.0,33960.0,33380.0,33540.0,18081300.0,607458.0
33000.0,33620.0,32800.0,33540.0,13294050.0,442601.0
32820.0,33040.0,32660.0,33000.0,6276900.0,206358.0
32980.0,33040.0,32660.0,33000.0,7757150.0,255094.0
33220.0,33220.0,32520.0,32980.0,12668600.0,417961.0
32140.0,32900.0,32000.0,32800.0,9751100.0,318656.0
31300.0,32120.0,31300.0,31860.0,8180200.0,260615.0
31640.0,31760.0,31400.0,31720.0,9460750.0,299280.0
31100.0,31520.0,30900.0,31360.0,7870550.0,245970.0
30800.0,31280.0,30800.0,31160.0,13308200.0,413967.0
31060.0,31620.0,30780.0,30780.0,13665700.0,425285.0
31900.0,31920.0,31040.0,31060.0,15133300.0,473958.0
31700.0,32360.0,31700.0,31960.0,12836800.0,410945.0
32600.0,33000.0,32360.0,32980.0,11795350.0,386939.0
32920.0,33140.0,31820.0,31920.0,15683600.0,505654.0
32980.0,32980.0,32700.0,32880.0,5417450.0,177816.0
32940.0,33000.0,32680.0,32800.0,7661900.0,251759.0
32100.0,32680.0,32100.0,32540.0,7103850.0,230900.0
32600.0,32800.0,32120.0,32320.0,10341850.0,335450.0
32800.0,33040.0,32620.0,32860.0,10099250.0,331900.0
32600.0,33040.0,32240.0,33040.0,10347400.0,339619.0
32320.0,32780.0,32220.0,32780.0,12067200.0,393220.0
31600.0,32280.0,31600.0,32280.0,10214200.0,327231.0
31420.0,32340.0,31120.0,31460.0,14117000.0,446642.0
31940.0,31980.0,31240.0,31340.0,10534000.0,330915.0
32000.0,32080.0,31840.0,31940.0,9866100.0,315217.0
31860.0,32160.0,31800.0,32160.0,9289950.0,297622.0
32120.0,32260.0,31760.0,31780.0,10477500.0,333914.0
32520.0,33020.0,32180.0,32400.0,10330450.0,336652.0
31580.0,32860.0,31500.0,32500.0,15444550.0,500651.0
31440.0,31900.0,31440.0,31780.0,10384500.0,329627.0
31300.0,32040.0,30760.0,31800.0,12785200.0,403484.0
30960.0,31760.0,30940.0,31540.0,14158950.0,444659.0
31000.0,31620.0,30900.0,31140.0,21864550.0,683114.0
29900.0,30900.0,29880.0,30700.0,39088550.0,1184115.0
32000.0,32500.0,30900.0,30900.0,38427150.0,1218505.0
33000.0,33780.0,32560.0,33600.0,25293300.0,834987.0
34000.0,34320.0,33800.0,34120.0,26050550.0,886398.0
33920.0,34000.0,33340.0,33820.0,29558150.0,994628.0
32020.0,32520.0,31940.0,32380.0,12470450.0,402697.0
32200.0,32480.0,32120.0,32280.0,13053100.0,421392.0
31800.0,32300.0,31700.0,31960.0,11762700.0,376808.0
31460.0,32380.0,31440.0,32000.0,11397550.0,364742.0
31080.0,31460.0,31080.0,31340.0,8706400.0,272129.0
31000.0,31500.0,30660.0,31380.0,9834400.0,307084.0
31420.0,31920.0,31280.0,31360.0,14524800.0,456943.0
31640.0,31960.0,31320.0,31420.0,18299650.0,577915.0
32000.0,32820.0,31980.0,32360.0,11429950.0,371048.0
31900.0,32020.0,31520.0,31840.0,10509050.0,334419.0
31180.0,31760.0,31180.0,31700.0,12921150.0,407836.0
30760.0,31380.0,30720.0,31160.0,22408150.0,696681.0
30160.0,30980.0,29900.0,30540.0,24717250.0,756157.0
29800.0,30120.0,29120.0,29300.0,26499350.0,782320.0
32220.0,32360.0,31280.0,31500.0,13258400.0,420259.0
32460.0,32780.0,32280.0,32780.0,12070850.0,393618.0
32960.0,33040.0,32420.0,32420.0,9591850.0,314712.0
32140.0,32900.0,31940.0,32860.0,7660150.0,249835.0
31800.0,32300.0,31700.0,32120.0,8383800.0,268056.0
31900.0,32260.0,31760.0,31940.0,8153000.0,260562.0
31660.0,31760.0,31260.0,31740.0,18790150.0,592549.0
32820.0,32820.0,32220.0,32400.0,20532200.0,666142.0
32940.0,33420.0,32660.0,32900.0,7849600.0,258951.0
32040.0,32800.0,31940.0,32800.0,8925750.0,290419.0
32120.0,32460.0,32060.0,32240.0,12058000.0,388695.0
32600.0,33180.0,32440.0,32780.0,14173800.0,464313.0
33600.0,33640.0,32720.0,33060.0,15938550.0,529009.0
33300.0,33880.0,33140.0,33740.0,11545700.0,388317.0
33480.0,33840.0,33180.0,33300.0,12612200.0,421724.0
32760.0,33500.0,32720.0,33500.0,16805150.0,557650.0
31340.0,32880.0,31320.0,32800.0,18327050.0,589635.0
31380.0,31400.0,31020.0,31320.0,7446450.0,232971.0
30900.0,31520.0,30900.0,31360.0,10843100.0,339489.0
31180.0,31400.0,30880.0,30900.0,10474850.0,325885.0
30820.0,31180.0,30520.0,31180.0,10533600.0,325317.0
31340.0,31400.0,30680.0,30820.0,12340350.0,381460.0
31480.0,31580.0,31140.0,31340.0,9023200.0,283111.0
31320.0,31500.0,31120.0,31380.0,11125150.0,348270.0
30580.0,31280.0,30500.0,31220.0,6958850.0,216094.0
30380.0,30660.0,30340.0,30340.0,7009950.0,213777.0
30960.0,30960.0,30340.0,30340.0,7504900.0,230013.0
31360.0,31360.0,30920.0,30960.0,8315800.0,258846.0
31380.0,31600.0,31200.0,31360.0,11515400.0,361997.0
30400.0,31140.0,30220.0,30780.0,14985600.0,462215.0
30660.0,30720.0,29960.0,30140.0,9503700.0,286914.0
30240.0,30580.0,30240.0,30540.0,6335050.0,192781.0
30000.0,30620.0,29960.0,30600.0,7228500.0,219487.0
30000.0,30460.0,29900.0,30040.0,7732500.0,232504.0
30120.0,30560.0,30120.0,30320.0,8585150.0,260490.0
30800.0,30940.0,30740.0,30860.0,8544700.0,263610.0
30660.0,30840.0,30480.0,30800.0,7773150.0,238852.0
30560.0,30800.0,30440.0,30660.0,10122250.0,310089.0
30360.0,30660.0,30000.0,30660.0,11567200.0,352419.0
30000.0,30440.0,29720.0,30360.0,11623150.0,351348.0
29620.0,30000.0,29520.0,30000.0,12430250.0,371205.0
29920.0,29920.0,29260.0,29620.0,10009900.0,296194.0
29980.0,30100.0,29200.0,29280.0,11024700.0,326831.0
29200.0,30000.0,29200.0,29780.0,14056800.0,419271.0
29000.0,29500.0,28980.0,29200.0,13498150.0,395069.0
28420.0,29000.0,28320.0,29000.0,11495200.0,330718.0
28940.0,29040.0,28240.0,28420.0,16749150.0,478419.0
29320.0,29500.0,29240.0,29380.0,7870350.0,231323.0
29280.0,29480.0,29020.0,29320.0,7995000.0,234220.0
28540.0,29580.0,28540.0,29320.0,14393600.0,420644.0
28160.0,28900.0,27940.0,28500.0,13671700.0,388564.0
28160.0,28240.0,27820.0,27920.0,10527050.0,295399.0
27800.0,28080.0,27580.0,27980.0,10718950.0,298662.0
28000.0,28100.0,27700.0,27960.0,11839000.0,330275.0
28900.0,28900.0,27200.0,28000.0,20552600.0,578388.0
28880.0,28900.0,28540.0,28600.0,11256300.0,322801.0
28920.0,29000.0,28620.0,28900.0,8948250.0,258245.0
28640.0,28980.0,28520.0,28960.0,10020550.0,288622.0
28540.0,28960.0,28520.0,28620.0,13515800.0,387586.0
28200.0,28700.0,28200.0,28520.0,16419700.0,468749.0
28260.0,28340.0,27900.0,28180.0,14621550.0,410427.0
27700.0,28320.0,27660.0,28260.0,15334450.0,430467.0
27420.0,27720.0,27380.0,27600.0,12273050.0,338153.0
27920.0,27920.0,27240.0,27420.0,15248300.0,420332.0
28480.0,28500.0,28080.0,28120.0,14484050.0,408712.0
28160.0,28600.0,28120.0,28600.0,25768750.0,733404.0
28380.0,28380.0,27780.0,28120.0,18808100.0,526797.0
27720.0,28040.0,27600.0,27960.0,23142150.0,646493.0
27400.0,27580.0,27280.0,27540.0,17066200.0,468150.0
27000.0,27440.0,26920.0,27300.0,23806950.0,647072.0
25960.0,26820.0,25900.0,26660.0,23504000.0,623229.0
25600.0,26000.0,25360.0,25840.0,62527700.0,1613084.0
25940.0,25940.0,25480.0,25600.0,10315350.0,264809.0
26000.0,26020.0,25460.0,25640.0,13744550.0,353854.0
25980.0,26060.0,25900.0,25920.0,12653650.0,328766.0
25660.0,25960.0,25480.0,25900.0,11862750.0,306329.0
25720.0,25780.0,25360.0,25420.0,10434600.0,266272.0
25380.0,25720.0,25380.0,25720.0,8112550.0,207325.0
25400.0,25600.0,25380.0,25380.0,7960550.0,202842.0
25360.0,25540.0,25320.0,25400.0,10012450.0,254192.0
25280.0,25420.0,25100.0,25360.0,9169600.0,231709.0
24980.0,25300.0,24980.0,25280.0,9183550.0,231113.0
25060.0,25260.0,24940.0,24960.0,11720150.0,293615.0
25620.0,25620.0,25020.0,25060.0,12284900.0,309439.0
25840.0,25840.0,25500.0,25620.0,7615100.0,195458.0
25920.0,25980.0,25740.0,25840.0,8834400.0,228342.0
25980.0,26000.0,25760.0,25920.0,8559550.0,221835.0
25800.0,26000.0,25700.0,25980.0,15644700.0,405390.0
25440.0,25800.0,25240.0,25800.0,14702750.0,375425.0
25340.0,25400.0,25120.0,25220.0,7903300.0,199739.0
24940.0,25240.0,24900.0,25000.0,7027600.0,175668.0
25200.0,25340.0,24840.0,24900.0,16253900.0,406396.0
26000.0,26000.0,25220.0,25300.0,14653450.0,373376.0
25880.0,26000.0,25720.0,26000.0,8297300.0,215120.0
25700.0,26100.0,25660.0,25920.0,8345050.0,216519.0
25700.0,25700.0,25420.0,25620.0,4597850.0,117549.0
25880.0,25880.0,25540.0,25600.0,5741500.0,147451.0
26000.0,26020.0,25760.0,25880.0,7254450.0,188157.0
25640.0,26000.0,25640.0,25980.0,8598600.0,222506.0
25880.0,25920.0,25660.0,25760.0,7238300.0,186508.0
25900.0,26100.0,25840.0,25980.0,6423700.0,166639.0
26180.0,26200.0,25800.0,26000.0,6829950.0,177242.0
26000.0,26040.0,25780.0,26000.0,16766350.0,435441.0
25400.0,25620.0,25320.0,25500.0,6702700.0,170954.0
24920.0,25420.0,24920.0,25320.0,6034650.0,151918.0
25380.0,25380.0,24800.0,24920.0,12593400.0,315017.0
26000.0,26000.0,25160.0,25380.0,12939750.0,329571.0
25380.0,25820.0,25360.0,25700.0,9211700.0,236264.0
25980.0,25980.0,25200.0,25200.0,11815950.0,301472.0
25580.0,26100.0,25580.0,26100.0,9402300.0,243653.0
25980.0,26180.0,25420.0,25580.0,13557800.0,349861.0
26120.0,26280.0,25960.0,26240.0,19130750.0,500181.0
26200.0,26420.0,26040.0,26160.0,13380250.0,350605.0
25880.0,26000.0,25700.0,25800.0,8622700.0,222854.0
25760.0,26000.0,25760.0,25880.0,6060900.0,156896.0
25660.0,25800.0,25560.0,25760.0,7172300.0,184539.0
25580.0,25800.0,25320.0,25640.0,10939750.0,280495.0
25380.0,25580.0,25240.0,25580.0,9870900.0,251145.0
25340.0,25580.0,25240.0,25380.0,10143600.0,257254.0
25480.0,25580.0,25160.0,25340.0,9058500.0,229721.0
25560.0,25560.0,25260.0,25460.0,11265700.0,286244.0
25300.0,25920.0,25140.0,25260.0,12343450.0,315157.0
25120.0,25260.0,25060.0,25120.0,7342800.0,184670.0
25100.0,25280.0,24920.0,25060.0,8640400.0,217076.0
25340.0,25460.0,24980.0,25100.0,10857700.0,274199.0
24500.0,25060.0,24320.0,24980.0,13361250.0,331888.0
24160.0,24720.0,24020.0,24500.0,14177000.0,346840.0
23760.0,23980.0,23540.0,23880.0,9169000.0,217551.0
24460.0,24480.0,23720.0,23840.0,10810100.0,259516.0
24400.0,24620.0,24300.0,24460.0,6568800.0,160439.0
24400.0,24560.0,24040.0,24300.0,10074500.0,245612.0
24260.0,24400.0,24040.0,24400.0,10949550.0,265285.0
24000.0,24140.0,23920.0,23940.0,11818600.0,283853.0
23580.0,23880.0,23520.0,23560.0,14434000.0,341731.0
23600.0,23740.0,23440.0,23440.0,8867200.0,208864.0
23440.0,23740.0,23440.0,23580.0,6681750.0,157669.0
23560.0,23580.0,23220.0,23440.0,7024200.0,164927.0
23580.0,23780.0,23460.0,23620.0,7383700.0,174272.0
23800.0,23840.0,23320.0,23500.0,8744950.0,206059.0
23740.0,23900.0,23480.0,23800.0,8842600.0,209456.0
24060.0,24060.0,23560.0,23740.0,11124050.0,264666.0
23580.0,24020.0,23380.0,23700.0,12303100.0,291221.0
23160.0,23580.0,23140.0,23360.0,9020050.0,211309.0
23080.0,23200.0,22880.0,23080.0,9157300.0,210957.0
22600.0,23020.0,22440.0,22600.0,12811600.0,292031.0
22360.0,22740.0,22360.0,22600.0,15263100.0,344361.0
23120.0,23380.0,23120.0,23280.0,9404700.0,218895.0
23000.0,23220.0,22960.0,23120.0,12397950.0,286553.0
23000.0,23040.0,22740.0,22920.0,8725350.0,200071.0
23220.0,23320.0,22940.0,23120.0,8317400.0,192886.0
23040.0,23260.0,23020.0,23260.0,12998950.0,300759.0
22800.0,23000.0,22320.0,23000.0,21849150.0,496469.0
23280.0,23360.0,22780.0,22900.0,15795600.0,362256.0
22520.0,23500.0,22520.0,23500.0,13811850.0,318786.0
23100.0,23140.0,22720.0,22740.0,7619950.0,174094.0
23440.0,23520.0,23120.0,23240.0,7995650.0,186209.0
22900.0,23360.0,22900.0,23360.0,7376400.0,170995.0
22660.0,23100.0,22500.0,22620.0,9517600.0,217068.0
23200.0,23200.0,22640.0,22760.0,8352600.0,191107.0
22560.0,23420.0,22560.0,23420.0,10362100.0,238812.0
21760.0,22660.0,21760.0,22520.0,16010700.0,357082.0
22800.0,23040.0,22480.0,22640.0,10473200.0,238139.0
22620.0,22840.0,22620.0,22760.0,10451100.0,237187.0
23060.0,23180.0,22960.0,22960.0,7165800.0,165119.0
22960.0,23320.0,22880.0,22920.0,10314150.0,237948.0
23120.0,23320.0,22920.0,23040.0,12063850.0,278631.0
23260.0,23720.0,23260.0,23420.0,12888150.0,301861.0
23320.0,23660.0,23020.0,23260.0,14119400.0,329336.0
24160.0,24160.0,23360.0,23500.0,18337600.0,433569.0
24040.0,24360.0,23720.0,24160.0,10800100.0,260737.0
25200.0,25200.0,24100.0,24100.0,15346950.0,375331.0
25200.0,25440.0,25080.0,25200.0,10197900.0,257149.0
25300.0,25320.0,24820.0,25080.0,11647200.0,291929.0
25700.0,25780.0,25320.0,25320.0,11361500.0,289386.0
25900.0,26000.0,25700.0,25700.0,7807550.0,202301.0
25840.0,25980.0,25640.0,25900.0,10357400.0,268005.0
25600.0,25840.0,25340.0,25840.0,10309600.0,263854.0
25560.0,25700.0,25220.0,25600.0,8023300.0,204489.0
25300.0,25760.0,25280.0,25560.0,8418450.0,215064.0
26020.0,26160.0,25500.0,25800.0,8733850.0,225424.0
25560.0,26200.0,25560.0,25980.0,10398100.0,270166.0
25220.0,25600.0,25200.0,25540.0,8774700.0,223089.0
25460.0,25460.0,25100.0,25220.0,11140050.0,281972.0
25660.0,25900.0,25440.0,25680.0,10336450.0,265731.0
25260.0,25860.0,25260.0,25660.0,15193350.0,389146.0
25240.0,25500.0,25240.0,25260.0,9090600.0,230276.0
25240.0,25440.0,25240.0,25240.0,6916100.0,174914.0
25380.0,25500.0,25240.0,25240.0,9805350.0,248641.0
25500.0,25600.0,25340.0,25380.0,9635550.0,245142.0
25900.0,25940.0,25720.0,25800.0,8334750.0,215155.0
26420.0,26440.0,25880.0,26000.0,11481400.0,300784.0
25880.0,26440.0,25760.0,26420.0,12605650.0,330169.0
26500.0,26500.0,25680.0,25680.0,26700300.0,688592.0
26900.0,26980.0,26540.0,26540.0,8492700.0,227251.0
25980.0,26800.0,25980.0,26700.0,9290000.0,246735.0
26000.0,26200.0,25980.0,25980.0,7131350.0,186008.0
25640.0,26100.0,25640.0,25980.0,7978000.0,206163.0
25700.0,26040.0,25620.0,25640.0,9941000.0,256507.0
25780.0,25920.0,25560.0,25700.0,8436000.0,217411.0
25800.0,25800.0,25420.0,25780.0,9642500.0,247670.0
25440.0,25800.0,25440.0,25620.0,8386750.0,214991.0
25500.0,25800.0,25400.0,25400.0,9309200.0,237976.0
25820.0,25820.0,25260.0,25260.0,13785250.0,350628.0
26340.0,26340.0,26000.0,26000.0,8883850.0,232616.0
26660.0,26680.0,26340.0,26340.0,7870850.0,208970.0
26420.0,26900.0,26420.0,26660.0,7022450.0,186950.0
26720.0,26820.0,26280.0,26420.0,9877550.0,262593.0
26760.0,26880.0,26420.0,26880.0,9283050.0,247965.0
26860.0,26960.0,26600.0,26760.0,8216100.0,220139.0
26600.0,27080.0,26600.0,26840.0,8652100.0,232025.0
27040.0,27220.0,26520.0,26600.0,14053500.0,376504.0
27620.0,27620.0,27000.0,27040.0,15092000.0,412698.0
27700.0,27860.0,27480.0,27660.0,19327300.0,534842.0
26900.0,27800.0,26820.0,27440.0,25469250.0,696485.0
26600.0,27840.0,26480.0,26500.0,31523550.0,851291.0
25880.0,26160.0,25820.0,26160.0,13565150.0,352959.0
25640.0,25980.0,25620.0,25960.0,6612050.0,171108.0
25960.0,25960.0,25440.0,25840.0,7608250.0,195789.0
26000.0,26000.0,25560.0,25780.0,13153550.0,339561.0
25600.0,25900.0,25380.0,25600.0,11533650.0,295541.0
25300.0,25640.0,25180.0,25400.0,6978350.0,177599.0
25200.0,25460.0,25120.0,25320.0,7517350.0,190408.0
25140.0,25300.0,24980.0,25120.0,5853500.0,147113.0
25300.0,25380.0,25180.0,25300.0,7198400.0,181976.0
24880.0,25640.0,24860.0,25380.0,12425150.0,316552.0
24960.0,25200.0,24740.0,25080.0,8752550.0,218549.0
25200.0,25440.0,24960.0,25040.0,9900000.0,248520.0
25200.0,25260.0,24940.0,25200.0,18948700.0,476484.0
25000.0,25580.0,25000.0,25400.0,28533850.0,720360.0
23960.0,25040.0,23720.0,25020.0,39975100.0,975338.0
22600.0,23100.0,22540.0,23020.0,19149350.0,438863.0
22380.0,22620.0,22300.0,22300.0,12096750.0,271768.0
22240.0,22660.0,22240.0,22380.0,13715100.0,307616.0
22800.0,22900.0,22420.0,22680.0,12052050.0,273837.0
22000.0,22680.0,21800.0,22680.0,22946800.0,513150.0
22400.0,22500.0,22180.0,22240.0,10458000.0,233005.0
22520.0,22700.0,22500.0,22520.0,6636050.0,149901.0
22880.0,22880.0,22500.0,22620.0,9882450.0,224129.0
22860.0,23000.0,22600.0,22900.0,12533750.0,285925.0
23260.0,23460.0,23000.0,23000.0,10267950.0,237871.0
22900.0,23840.0,22700.0,23800.0,21813500.0,511386.0
23060.0,23140.0,22880.0,23140.0,13698000.0,315682.0
22420.0,23140.0,22420.0,23040.0,17188150.0,393730.0
22280.0,22560.0,22260.0,22460.0,11647800.0,261232.0
22400.0,22480.0,22200.0,22480.0,8353650.0,186737.0
22520.0,22660.0,22300.0,22300.0,10208350.0,229170.0
22600.0,22780.0,22360.0,22680.0,18128400.0,409926.0
22920.0,22940.0,22720.0,22940.0,12968800.0,291481.0
22260.0,22720.0,22120.0,22620.0,9116500.0,205218.0
22580.0,22580.0,22100.0,22240.0,9590250.0,213584.0
22880.0,22880.0,22360.0,22580.0,12586700.0,284639.0
22040.0,22460.0,21860.0,22440.0,15257100.0,339788.0
21380.0,21900.0,21300.0,21800.0,15634150.0,339068.0
21780.0,21960.0,21620.0,21700.0,12018600.0,261756.0
21420.0,21780.0,21040.0,21780.0,20415450.0,438213.0
21720.0,21720.0,21460.0,21620.0,23111150.0,499056.0
21640.0,21720.0,21260.0,21340.0,24769400.0,530987.0
21360.0,21480.0,21000.0,21340.0,27947600.0,593539.0
21580.0,22140.0,21340.0,21580.0,19625950.0,426736.0
21760.0,22300.0,20660.0,21580.0,22429600.0,482172.0
21980.0,22560.0,21920.0,22020.0,20442550.0,453472.0
23260.0,23420.0,22600.0,22780.0,10805950.0,248647.0
23380.0,23520.0,22820.0,23080.0,20070750.0,466219.0
22360.0,22820.0,22340.0,22620.0,11583600.0,261492.0
22800.0,22820.0,22080.0,22080.0,11360850.0,253207.0
23060.0,23060.0,22760.0,22800.0,7520550.0,171862.0
23000.0,23280.0,22800.0,23080.0,11154000.0,256686.0
23020.0,23580.0,22960.0,23140.0,11664300.0,271022.0
22800.0,22840.0,22600.0,22820.0,5722500.0,130195.0
22400.0,22740.0,22300.0,22720.0,13787100.0,311291.0
23100.0,23120.0,22300.0,22300.0,20199050.0,454967.0
23640.0,23640.0,23160.0,23180.0,12802500.0,298657.0
23500.0,23740.0,23400.0,23640.0,12844350.0,302812.0
23680.0,23680.0,23320.0,23500.0,9844550.0,230803.0
24400.0,24440.0,23500.0,23700.0,19579450.0,466130.0
25160.0,25200.0,24300.0,24300.0,15419600.0,378456.0
25000.0,25500.0,24620.0,25260.0,13734450.0,346130.0
